url;title;url_author;author;url_oeuvre;title_oeuvre;rating tags;warning tags;category tags;fandom tags;relationship tags;character tags;freeform tags;language;published;status;words;chapters;comments;kudos;bookmarks;hits
['/works/26453452'];"[""Don't Look Back""]";[['/users/Onyx_and_Elm/pseuds/Onyx_and_Elm']];[['Onyx_and_Elm']];/tags/Harry%20Potter%20-%20J*d*%20K*d*%20Rowling/works;Harry Potter - J. K. Rowling;['Explicit'];['Creator Chose Not To Use Archive Warnings'];['F/M', 'M/M'];['Harry Potter - J. K. Rowling'];['Hermione Granger/Draco Malfoy', 'Neville Longbottom/Adrian Pucey'];['Draco Malfoy', 'Hermione Granger', 'Neville Longbottom', 'Adrian Pucey'];['Hogwarts Sixth Year', 'Creature Fic', 'Werewolf Draco Malfoy', 'Loss of Virginity', 'Secret Relationship', 'Consensual Non-Consent', 'jekyll and hyde vibes', 'Voyeurism', 'Dominant Hermione', 'Explicit Sexual Content', 'Mating Rituals', 'Gore', 'drugs as foreplay', 'seriously', 'Bad BDSM Etiquette', 'Moral Ambiguity', 'Mind Games', 'Blood Play', 'Consensual Underage Sex', 'Curiosity killed the cat', 'Dark Hermione Granger', 'Mildly Dubious Consent', 'Masochism', 'Forced Proximity', 'Graphic Violence', 'Bloodlust', 'Slow Burn (Sort Of)', 'Torture', 'Veritaserum', 'Consensual Use of the Imperius Curse', 'Multi-Character Death', 'Dead Dove: Do Not Eat', 'hermione granger is going to do so much out of character shit just prepare yourself okay?'];['\n        English\n      '];['2020-09-21'];['2026-01-18'];['199,233'];['49/60'];['10,463'];['33,588'];['8,834'];['1,855,927']
['/works/22230682'];['The Darkening of Your Soul'];[['/users/Maeglin_Yedi/pseuds/Maeglin_Yedi']];[['Maeglin_Yedi']];/tags/Harry%20Potter%20-%20J*d*%20K*d*%20Rowling/works;Harry Potter - J. K. Rowling;['Mature'];['Underage Sex'];['M/M'];['Harry Potter - J. K. Rowling'];['Harry Potter/Tom Riddle', 'Harry Potter/Tom Riddle | Voldemort', 'Harry Potter/Voldemort'];['Harry Potter', 'Tom Riddle', 'Lord Voldemort', 'Luna Lovegood', 'Albus Dumbledore', 'Severus Snape', 'Draco Malfoy', 'Neville Longbottom', 'Blaise Zabini', 'Theodore Nott', 'Daphne Greengrass', 'Pansy Parkinson', 'Ernie Macmillan', 'Justin Finch-Fletchley', 'Tracey Davis (Harry Potter)', 'Susan Bones', 'Hannah Abbott', 'Peter Pettigrew', 'Sirius Black', 'Remus Lupin', 'Kreacher (Harry Potter)', 'Ron Weasley', 'Hermione Granger', 'Minerva McGonagall', 'Bartemius Crouch Jr.'];['Enemies to Friends to Lovers', 'Time Travel', 'Time Travel Fix-It', 'Alternate Universe - Time Travel', 'Do-Over', 'Fix-It', 'Fix-It of Sorts', 'Eventual Smut', 'Eventual Happy Ending', 'Master of Death Harry Potter', 'Bottom Harry', 'Morally Grey Harry Potter', 'Consensual Underage Sex', 'eventually', 'Sane Tom Riddle', 'Possessive Tom Riddle', 'Top Tom Riddle', 'Idiots in Love', 'Harry Potter is a Horcrux', 'Harry Potter is So Done', 'Harry Potter is a Brat', 'Harry Potter is Bad at Feelings', 'BAMF Neville Longbottom', 'Neville Longbottom is a Good Friend', 'No Character Bashing', 'BAMF Luna Lovegood', 'Luna Lovegood is a Good Friend', 'Manipulative Albus Dumbledore', 'Misguided Albus Dumbledore', 'Angst and Humor', 'Maybe some character bashing', 'Slytherin Harry Potter', 'Good Slytherins', 'Slytherins Being Slytherins', 'Oblivious Harry Potter', 'Sane Voldemort (Harry Potter)', 'Somewhat Good Voldemort (Harry Potter)', 'Harry Potter is the Heir to the House of Black', 'POV Harry Potter', 'Post-Traumatic Stress Disorder - PTSD', 'Mental Health Issues', 'Past Child Abuse', 'do not copy story to another website'];['\n        English\n      '];['2020-01-12'];['2023-03-20'];['260,498'];['56/?'];['9,797'];['46,743'];['13,363'];['1,829,290']
['/works/23461513'];['Isolation'];[['/users/bexchan/pseuds/bexchan']];[['bexchan']];/tags/Harry%20Potter%20-%20J*d*%20K*d*%20Rowling/works;Harry Potter - J. K. Rowling;['Mature'];['Major Character Death'];['F/M'];['Harry Potter - J. K. Rowling'];['Hermione Granger/Draco Malfoy'];['Hermione Granger', 'Draco Malfoy', 'Severus Snape', 'Minerva McGonagall', 'Theodore Nott', 'Blaise Zabini', 'Luna Lovegood', 'Ron Weasley', 'Harry Potter', 'Andromeda Black Tonks', 'Nymphadora Tonks', 'Teddy Lupin', 'Narcissa Black Malfoy'];['Harry Potter Epilogue What Epilogue | EWE', 'Hogwarts Seventh Year', 'Wizarding Wars (Harry Potter)', 'Angst', 'Swearing', 'Smut', 'Character Death'];['\n        English\n      '];['2020-04-03'];['2020-04-03'];['264,105'];['49/49'];['2,082'];['22,518'];['10,719'];['1,788,779']
['/works/21651097'];['Rough Day'];[['/users/guardianangelcas/pseuds/guardianangelcas']];[['guardianangelcas']];/tags/Star%20Wars%20-%20All%20Media%20Types/works;Star Wars - All Media Types;['Explicit'];['No Archive Warnings Apply'];['F/M'];['The Mandalorian (TV)', 'Star Wars - All Media Types'];['The Mandalorian (The Mandalorian TV)/Reader', 'The Mandalorian/Reader', 'The Mandalorian/You', 'Mando/reader', 'Mando/you', 'Din Djarin/Reader', 'Din Djarin/You'];['The Mandalorian (The Mandalorian TV)', 'Baby Yoda (The Mandalorian TV)', 'Reader'];['Smut', 'Reader Insert', 'keep the helmet on', 'whoops my hand slipped', 'some descriptions of blood', 'Oral Sex', 'watch me make shit up about space', 'in this house daddy mando hours are twenty four fucking seven', 'Dirty Talk', 'exhibition kink', 'dont lie we all knew it was coming', 'favreau forgive me', 'Rough Sex', 'this is DISGUSTANG', 'Porn With Plot'];['\n        English\n      '];['2019-12-02'];['2023-03-12'];['201,962'];['20/?'];['4,407'];['30,791'];['8,776'];['2,002,094']
['/works/17636003'];['Supreme Chancellor Obi-Wan Kenobi'];[['/users/stonefreeak/pseuds/stonefreeak']];[['stonefreeak']];/tags/Star%20Wars%20-%20All%20Media%20Types/works;Star Wars - All Media Types;['Teen And Up Audiences'];['Graphic Depictions Of Violence'];['Multi'];['Star Wars - All Media Types', 'Star Wars: The Clone Wars (2008) - All Media Types', 'Star Wars Prequel Trilogy'];;['Obi-Wan Kenobi', 'Sheev Palpatine | Darth Sidious', 'Padmé Amidala', 'Bail Organa', 'Anakin Skywalker', 'Bant Eerin', 'Garen Muln', 'Dooku | Darth Tyranus', 'CC-2224 | Cody', 'Mace Windu', 'Vokara Che', 'Ahsoka Tano', 'Yoda (Star Wars)', 'Depa Billaba', 'Riyo Chuchi', 'Boil (Star Wars)', 'Plo Koon', 'Shaak Ti', 'CT-7567 | Rex', 'Quinlan Vos', 'Rig Nema', 'Ellé (Star Wars)', 'Sabé (Star Wars)', 'Jocasta Nu', 'Asajj Ventress', 'Luminara Unduli'];['Crack Treated Seriously', 'POV Multiple', 'Original Characters - Freeform', 'Obi-Wan wants a nap', 'Politics', 'Legends is NOT canon for this fic', 'Assassination Attempt(s)', 'Assassination Plot(s)', 'Violence', 'Panic Attacks', 'descriptions of injuries', 'Unreliable Narrator', 'Wildly Varying Chapter Lengths'];['\n        English\n      '];['2019-02-02'];['2026-01-21'];['140,324'];['97/?'];['9,683'];['20,849'];['5,222'];['886,287']
['/works/5961706'];['Fix Your Attitude'];[['/users/kassanovella/pseuds/kassanovella']];[['kassanovella']];/tags/Star%20Wars%20-%20All%20Media%20Types/works;Star Wars - All Media Types;['Explicit'];['Creator Chose Not To Use Archive Warnings'];['F/M'];['Star Wars Episode VII: The Force Awakens (2015)', 'Star Wars - All Media Types', 'Star Wars'];['Kylo Ren/You', 'Ben Solo | Kylo Ren/Reader', 'Kylo Ren/Reader', 'Kylo Ren & Reader', 'Reader - Relationship'];['Ben Solo | Kylo Ren', 'Kylo Ren', 'Hux (Star Wars)', 'Reader'];"['Kylo Ren Has Issues', 'Reader-Insert', 'Force Choke', 'Dubious Consent', 'Dom!Kylo Ren', 'sub!Reader', 'Verbal Humiliation', 'Face-Fucking', 'Smut', 'Dirty Talk', 'Masturbation', 'Inappropriate Use of the Force', 'Keep the Mask On', 'Fingerfucking', 'Unsanitary Sex Location', 'Watch me make up a bunch of stuff about engineering', 'Naked Female Clothed Male', 'Inappropriate use of a Lightsaber', 'Cum Eating', 'Voyeurism', 'Join me in my descent to the depths of Hell', 'Bloodplay', 'Choking', 'Violent Sex', ""My soul's value decreases with every chapter"", 'Orgasm Delay/Denial', 'Reader-chan makes poor decisions', 'Come for the fucking--stay for the feels', 'Now Post-TFA!', 'sub!Kylo Ren', 'Praise Kink', 'Crylo Ren', 'ashgate 2k16', 'Overhyped and Cringeworthy', 'The My Immortal of Generation Z', 'Toxic; Problematic; Still Not Cancelled', ""A Personal Affront to Adam Driver's Career and Existence""]";['\n        English\n      '];['2016-02-09'];['2016-09-05'];['142,187'];['38/38'];['3,339'];['13,496'];['2,788'];['723,660']
['/works/8543680'];['Of Queens, Knights, and Pawns'];[['/users/chancecraz/pseuds/chancecraz', '/users/ibex_ascendant/gifts']];[['chancecraz', 'ibex_ascendant']];/tags/Star%20Wars%20-%20All%20Media%20Types/works;Star Wars - All Media Types;['Teen And Up Audiences'];['No Archive Warnings Apply'];['Gen', 'F/M'];['Star Wars - All Media Types', 'Star Wars Episode VII: The Force Awakens (2015)', 'Star Wars Original Trilogy'];['Leia Organa & Darth Vader', 'Leia Organa & Luke Skywalker', 'Leia Organa/Han Solo', 'Bail Organa & Breha Organa & Leia Organa', 'Obi-Wan Kenobi & Leia Organa'];['Leia Organa', 'Anakin Skywalker | Darth Vader', 'Luke Skywalker', 'Han Solo', 'Obi-Wan Kenobi', 'Bail Organa', 'Breha Organa', 'CT-7567 | Rex', 'Mon Mothma', 'Davits Draven', 'Evaan Verlaine', 'Ahsoka Tano', 'C-3PO (Star Wars)', 'R2-D2 (Star Wars)', 'Chewbacca (Star Wars)'];['Time Travel', 'Time Travel Fix-It', 'Skywalker Family Feels', 'Implied/Referenced Torture', 'Angst'];['\n        English\n      '];['2016-11-13'];['2021-12-30'];['616,623'];['28/?'];['9,088'];['11,065'];['3,442'];['633,098']
['/works/8825689'];['Old Man Luke'];[['/users/scarletjedi/pseuds/scarletjedi']];[['scarletjedi']];/tags/Star%20Wars%20-%20All%20Media%20Types/works;Star Wars - All Media Types;['Teen And Up Audiences'];['No Archive Warnings Apply'];['Gen'];['Star Wars - All Media Types', 'Star Wars: The Clone Wars (2008) - All Media Types', 'Star Wars Sequel Trilogy'];;['Luke Skywalker', 'Obi-Wan Kenobi', 'Anakin Skywalker', 'CT-27-5555 | Fives | ARC-5555', 'CT-6116 | Kix', 'Leia Organa', 'Ahsoka Tano', 'Asajj Ventress', 'Force Ghost Qui-Gon Jinn - Character', 'Dooku | Darth Tyranus', 'Sheev Palpatine | Darth Sidious', 'Padmé Amidala'];['Time Travel', 'Other Additional Tags to Be Added', 'Angst with a Happy Ending', 'Family Drama', 'BAMF Leia Organa'];['\n        English\n      '];['2016-12-12'];['2023-03-05'];['109,402'];['30/?'];['4,017'];['20,239'];['5,940'];['622,386']
['/works/23626405'];['An Empire to Claim'];[['/users/ZenithVader/pseuds/ZenithVader']];[['ZenithVader']];/tags/Star%20Wars%20-%20All%20Media%20Types/works;Star Wars - All Media Types;['Explicit'];['Rape/Non-Con', 'Underage Sex'];['F/M', 'Multi'];['Star Wars - All Media Types', 'Star Wars Prequel Trilogy', 'Star Wars: The Clone Wars (2008) - All Media Types'];['Ahsoka Tano/Darth Vader', 'Anakin Skywalker/Ahsoka Tano', 'Padmé Amidala/Anakin Skywalker', 'Padmé Amidala/Darth Vader', 'Anakin Skywalker/Harem', 'Barriss Offee/Ahsoka Tano/Darth Vader', 'Darth Vader/Harem', 'Shaak Ti/Darth Vader', 'Riyo Chuchi/Anakin Skywalker', 'Aayla Secura/Anakin Skywalker'];['Darth Vader', 'Anakin Skywalker', 'Anakin Skywalker | Darth Vader', 'Ahsoka Tano', 'Padmé Amidala', 'Clone Troopers (Star Wars) - Character', 'CT-7567 | Rex', 'Barriss Offee', 'Luminara Unduli', 'Shaak Ti', 'Jocasta Nu', 'Original Jedi Character(s)', 'Vokara Che', 'Sly Moore', 'Riyo Chuchi', 'Aayla Secura'];['Porn', 'Porn With Plot', 'Vaginal Fingering', 'Fingerfucking', 'Time Travel', 'Underage Sex - Freeform', 'Implied Master/Padawan Relationship(s)', 'Rape', 'Rape/Non-con Elements', 'Underage Rape/Non-con', 'Mind Rape', 'Mind Manipulation', 'Inappropriate Use of the Force', 'Mind Control', 'Sex', 'Vaginal Sex', 'Oral Sex', 'Anal Sex', 'Rough Sex', 'First Time', 'Masturbation', 'Alternate Universe - Harem', 'Cunnilingus', 'Creampie', 'Cock Slut', 'Orgasm', 'Orgasm Denial', 'Simultaneous Orgasm', 'Sex Slave', 'Manipulation', 'Possessive Behavior', 'Possessive Sex', 'Blow Jobs', 'Force Sex (Star Wars)', 'Rimming', 'Foursome', 'Fivesome', 'Dead Dove: Do Not Eat', 'Breeding', 'Cuckolding', 'Exhibitionism', 'Multiple Pairings', 'Multiple Partners', 'Inflation'];['\n        English\n      '];['2020-04-13'];['2025-10-09'];['109,773'];['28/?'];['698'];['3,750'];['959'];['618,600']
['/works/29297484'];"[""Oya Manda'lor!""]";[['/users/Cloud__Chaser/pseuds/Cloud__Chaser']];[['Cloud__Chaser']];/tags/Star%20Wars%20-%20All%20Media%20Types/works;Star Wars - All Media Types;['Mature'];['Graphic Depictions Of Violence'];['M/M'];['The Mandalorian (TV)', 'Star Wars - All Media Types'];['Din Djarin/Jaster Mereel', 'Jango Fett/Obi-Wan Kenobi', 'Din Djarin & Jango Fett', 'Din Djarin & Obi-Wan Kenobi', 'Din Djarin & Grogu | Baby Yoda', 'Din Djarin & Boba Fett', 'Din Djarin & Paz Vizsla'];['Din Djarin', 'Jaster Mereel', 'Jango Fett', 'Obi-Wan Kenobi', 'Grogu | Baby Yoda', 'Myles the Mandalorian (Star Wars)', 'Original Mandalorian Characters (Star Wars)', 'Plo Koon', 'Quinlan Vos', 'Tholme (Star Wars)', 'Boba Fett', 'Paz Vizsla', 'Fennec Shand'];['Time Travel', 'Hurt/Comfort', 'Din Djarin Needs a Hug', 'Force-Sensitive Din Djarin', 'Touch-Starved Din Djarin', 'Soft Din Djarin', 'Din Djarin Deserves Nice Things', 'Season 2 Left Me Wrecked Both Physically And Emotionally', 'adding tags as I go', 'Jaster Mereel Lives', 'The Haat Mandalorians Love Din Lol', 'Palps Can Go Suck An Egg', 'No Beta We Die Like Fucking Palpatine Should Have', 'Fix-It', 'Podfic Welcome', 'Past Abuse', 'not qui-gon jinn friendly'];['\n        English\n      '];['2021-02-08'];['2022-04-02'];['148,866'];['38/?'];['11,430'];['14,068'];['4,335'];['594,704']
['/works/31764097'];['Duty Bound'];[['/users/acuteneurosis/pseuds/acuteneurosis']];[['acuteneurosis']];/tags/Star%20Wars%20-%20All%20Media%20Types/works;Star Wars - All Media Types;['Mature'];['Creator Chose Not To Use Archive Warnings'];['F/M', 'Gen'];['Star Wars - All Media Types', 'Star Wars Prequel Trilogy', 'Star Wars Original Trilogy', 'Star Wars: The Clone Wars (2008) - All Media Types'];['Padmé Amidala/Anakin Skywalker', 'Leia Organa & Anakin Skywalker & Shmi Skywalker', 'Padmé Amidala & Leia Organa', 'Leia Organa & Anakin Skywalker', 'Obi-Wan Kenobi & Anakin Skywalker & Ahsoka Tano'];['Leia Organa', 'Anakin Skywalker', 'Shmi Skywalker', 'Padmé Amidala', 'Obi-Wan Kenobi', 'Ahsoka Tano', 'CC-2224 | Cody', 'CT-7567 | Rex', 'CC-5576-39 | Gregor', 'Luke Skywalker', 'Shea Sadashassa', 'Darsana (Star Wars)', 'Bail Organa', 'Sheev Palpatine | Darth Sidious', 'Wilhuff Tarkin', 'Rush Clovis', 'Onaconda Farr', 'Satine Kryze', 'CC-5869 | Stone', 'CC-1010 | Fox', 'Adi Gallia', 'Cin Drallig', 'Sabé (Star Wars)', 'Dormé (Star Wars)', 'Eirtaé (Star Wars)', 'Grievous | Qymaen jai Sheelal'];['leia skywalker - Freeform', 'Politics', 'Civil War', 'Economics', 'Espionage', 'Ghosts', 'Force Ghost(s)', 'Time Travel', 'Time Travel Fix-It', 'Skywalker Family Drama (Star Wars)', 'Grief/Mourning', 'Hurt/Comfort', 'Slow Burn', 'Extremely Slow Burn', 'Skywalkers on the Loose', 'Trauma'];['\n        English\n      '];['2021-06-05'];['2024-11-09'];['340,731'];['125/125'];['13,911'];['9,865'];['981'];['572,220']
['/works/11864643'];['Dominoes'];[['/users/meridianpony/pseuds/meridianpony']];[['meridianpony']];/tags/Star%20Wars%20-%20All%20Media%20Types/works;Star Wars - All Media Types;['Teen And Up Audiences'];['Creator Chose Not To Use Archive Warnings'];['Gen'];['Star Wars - All Media Types', 'Star Wars: The Clone Wars (2008) - All Media Types'];;"['CT-21-0408 | Echo', 'CT-27-5555 | Fives | ARC-5555', 'CT-782 | Hevy', 'CT-00-2010 | Droidbait', 'CT-4040 | Cutup', 'CT-7567 | Rex', 'CC-2224 | Cody', ""CT-19-7409 | O'Niner"", 'Shaak Ti', 'CT-6116 | Kix', 'CT-5597 | Jesse', 'Hardcase (Star Wars)', 'Coric (Star Wars)', 'Attie (Star Wars)', 'Zeer (Star Wars)', 'Del (Star Wars)', 'Nax (Star Wars)', 'Ahsoka Tano', '99 (Star Wars)', 'Anakin Skywalker', 'Obi-Wan Kenobi']";['Time Travel', 'Clones', 'Brotherly Bonding', 'clones deserve better', 'References to Torture', 'Post-Traumatic Stress Disorder - PTSD', 'Discrimination', 'Torture', 'Feels', 'Angst', 'Panic Attacks', 'The Force', 'Cliffhangers'];['\n        English\n      '];['2017-08-21'];['2025-09-28'];['379,382'];['49/?'];['4,984'];['10,480'];['3,163'];['548,801']
['/works/38850561'];['The Way of Conquest'];[['/users/pagination/pseuds/pagination']];[['pagination']];/tags/Star%20Wars%20-%20All%20Media%20Types/works;Star Wars - All Media Types;['General Audiences'];['Major Character Death'];['Gen'];['Star Wars - All Media Types', 'Star Wars Prequel Trilogy', 'The Mandalorian (TV)', 'Star Wars: The Clone Wars (2008) - All Media Types'];;"['Din Djarin', 'Grogu | Baby Yoda', 'Mace Windu', 'Mas Amedda', 'Yoda (Star Wars)', 'Sheev Palpatine | Darth Sidious', 'Bail Organa', 'Plo Koon', 'Orn Free Taa', 'Dooku | Darth Tyranus', 'Jango Fett', 'Original Characters', 'Depa Billaba', 'Jocasta Nu', 'Tera Sinube', 'Shaak Ti', 'CC-1010 | Fox', 'Colt (Star Wars)', 'Even Piell', 'Eeth Koth', 'Oppo Rancisis', 'Saesee Tiin', 'Ki-Adi-Mundi', 'Kal Skirata', 'Rav Bralor', 'Vhonte Tervho', 'Alpha-17 (Star Wars)', 'Obi-Wan Kenobi', 'Anakin Skywalker', 'Padmé Amidala', 'Adi Gallia', 'Feemor (Star Wars)', 'Asajj Ventress', ""A'Sharad Hett"", 'Sabé (Star Wars)', 'Pre Vizsla']";['Time Travel Fix-It', 'Immigrants (We get the job done)', 'Humor', 'Crack Treated Seriously'];['\n        English\n      '];['2022-05-07'];['2025-06-26'];['81,474'];['17/17'];['5,123'];['17,896'];['6,792'];['507,465']
['/works/28843128'];['Dreamboat'];[['/users/MalevolentReverie/pseuds/MalevolentReverie']];[['MalevolentReverie']];/tags/Star%20Wars%20-%20All%20Media%20Types/works;Star Wars - All Media Types;['Explicit'];['Underage Sex', 'Rape/Non-Con'];['F/M'];['Star Wars - All Media Types', 'Star Wars Sequel Trilogy'];['Rey/Ben Solo | Kylo Ren', 'Rey/Ben Solo', 'Kylo Ren/Rey'];['Rey (Star Wars)', 'Ben Solo | Kylo Ren', 'Phasma (Star Wars)', 'Rose Tico', 'Armitage Hux'];['Alternate Universe', 'Alternate Universe - Historical', '1955', 'Infidelity', 'War Veteran Ben', 'babysitter rey', 'Ben is 37', 'Rey is 15', 'Ben is married to Phasma and cheats on her with Rey', 'Baby is not Ben’s biological child', 'Loveless Marriage', 'Historical Inaccuracy', 'Age Difference', 'Older Man/Younger Woman', 'Grooming', 'Slow Burn', 'Breeding Kink', 'Period-Typical Sexism', 'Period Typical Attitudes', 'Misogyny', 'I mean it’s 1955 America', 'Gaslighting', 'Emotional Manipulation', 'Extremely Dubious Consent', 'Rey is into it but overwhelmed', 'Power Imbalance', 'Daddy Kink', 'Naked Female Clothed Male', 'as requested', 'Domestic Violence', 'Post-Traumatic Stress Disorder - PTSD', 'Spanking', 'Corporal Punishment', 'Oral Sex', 'Cunnilingus', 'Happy Ending', 'Unhealthy Relationships', 'Reproductive Coercion', 'Forced Pregnancy', 'Forced Marriage', 'Possessive Kylo Ren', 'Controlling Kylo Ren', 'Angst with a Happy Ending', 'Heavy Angst', 'No Abortion', 'no miscarriage', 'No Stillbirth', 'Pregnancy', 'Childbirth', 'Complete'];['\n        English\n      '];['2021-01-18'];['2022-12-29'];['151,826'];['51/51'];['5,400'];['8,352'];['1,173'];['485,718']
['/works/42723279'];['Beskar and Braids'];[['/users/cousinD/pseuds/cousinD']];[['cousinD']];/tags/Star%20Wars%20-%20All%20Media%20Types/works;Star Wars - All Media Types;['Not Rated'];['Creator Chose Not To Use Archive Warnings'];;['Star Wars - All Media Types', 'Star Wars Prequel Trilogy', 'Star Wars'];['Obi-Wan Kenobi & Anakin Skywalker', 'Qui-Gon Jinn & Obi-Wan Kenobi', 'Jango Fett & Jaster Mereel', 'Obi-Wan Kenobi & Jaster Mereel', 'Dooku & Obi-Wan Kenobi'];['Obi-Wan Kenobi', 'Anakin Skywalker', 'Jaster Mereel', 'Jango Fett', 'Dooku (Star Wars)', 'Mace Windu', 'Plo Koon', 'Yoda (Star Wars)', 'Quinlan Vos', 'Satine Kryze'];"['Obi-Wan Kenobi Needs a Hug', 'Padawan Obi-Wan Kenobi', 'Obi-Wan Kenobi Gets a Hug', 'Young Obi-Wan Kenobi', 'Protective Obi-Wan Kenobi', 'Anakin Skywalker Needs a Hug', 'Protective Anakin Skywalker', 'Hurt Anakin Skywalker', 'Anakin Skywalker Has Issues', 'Young Anakin Skywalker', 'Jedi as Found Family (Star Wars)', 'Jedi Culture & Tradition (Star Wars)', 'Hurt/Comfort', 'Emotional Hurt/Comfort', 'Obi-Wan Kenobi Has Self-Esteem Issues', 'Obi-Wan Kenobi Has Issues', 'Obi-Wan Kenobi Needs a Break', 'Obi-Wan Kenobi is Bad at Self-Care', 'Big Brothers', 'Master & Padawan Relationship(s)', 'Padawan Braids (Star Wars)', 'Self-Esteem Issues', 'Hurt Obi-Wan Kenobi', 'Sickfic', 'Sick Obi-Wan Kenobi', 'Fluff', 'Mandalorians (Star Wars)', 'Mandalorian Culture (Star Wars)', 'Mandalorian Adoption (Star Wars)', 'Insecurity', 'Big brother Obi-Wan', 'Protective Jaster Mereel', ""Jaster Mereel's True Mandalorians"", ""Mand'alor Jaster Mereel"", 'Good Parent Jaster Mereel', 'Jaster Mereel Lives', 'Parental Jaster Mereel', 'Protective Jango Fett', 'Mandalorian Jango Fett', 'Jedi Master Dooku (Star Wars)', 'Good Dooku (Star Wars)', 'Grandparent Dooku (Star Wars)', 'Caring Dooku (Star Wars)', ""Dooku Doesn't Turn to the Dark Side (Star Wars)"", 'Protective Dooku (Star Wars)', 'Dooku Lives (Star Wars)', 'Protective Mace Windu', 'Mace Windu Appreciation', 'Worried Mace Windu', 'Protective Plo Koon', 'Caring Plo Koon', 'Creepy Sheev Palpatine', 'Protective Qui-Gon Jinn', 'Jedi as Indentured Servants to the Republic (Star Wars)', 'Satine Kryze Needs a Hug', 'Satine Kryze Has Issues', 'Protective Satine Kryze']";['\n        English\n      '];['2022-10-30'];['2026-01-24'];['444,797'];['103/?'];['6,235'];['7,418'];['2,413'];['478,253']
